Src,Dst,Source
TRAF2,TNIK,omnipath
EGFR,GPNMB,omnipath
PTPN6,IL4R,omnipath
PIK3R1,RPS6KB1,omnipath
SRC,TNFRSF11A,omnipath
PSEN1,DLL1,omnipath
SYK,CSF2RB,omnipath
PIK3R1,TEC,omnipath
KIT,MPDZ,omnipath
KIT,PIK3CA,omnipath
EGFR,EPPK1,omnipath
EGFR,CD59,omnipath
EGFR,PLD1,omnipath
HRAS,MAP3K1,omnipath
EGF,CBL,omnipath
EGF,SOS1,omnipath
EGF,PIK3R2,omnipath
EGF,PIK3R1,omnipath
FRS3,MAPK1,omnipath
TGFBR2,TRAP1,omnipath
CTNNB1,PIK3CA,omnipath
SFRP1,WNT5A,omnipath
SFRP2,WNT3A,omnipath
FRZB,WNT3A,omnipath
SFRP1,WNT3A,omnipath
SFRP2,WNT5A,omnipath
CCND1,CTNNB1,omnipath
CTNNB1,CCND1,omnipath
APC,ILK,omnipath
RSPO1,WNT1,omnipath
RSPO2,WNT1,omnipath
RSPO3,WNT1,omnipath
WIF1,WNT3A,omnipath
WIF1,WNT5A,omnipath
DKK1,WNT3A,omnipath
WNT3A,FZD4,omnipath
TNFRSF1A,CHUK,omnipath
TNF,TBK1,omnipath
TNFRSF1A,TNFRSF1B,omnipath
TNFRSF1B,TNFRSF1A,omnipath
CASP8,RIPK3,omnipath
TNFRSF1A,SMPD3,omnipath
FYN,IL2RB,omnipath
PIK3CA,PRKCZ,omnipath
PTK2,PIK3R2,omnipath
AR,PIK3R1,omnipath
JAK2,PIK3R2,omnipath
LEPR,JAK3,omnipath
JAK1,TSHR,omnipath
JAK2,TSHR,omnipath
TSHR,SCRIB,omnipath
ITGB4,PIK3R1,omnipath
EGFR,ITGA6,omnipath
ARRB2,ARRB1,omnipath
TGM2,PLCD1,omnipath
CD19,PIK3R2,omnipath
PTPN6,CD79B,omnipath
PIK3R1,STAT3,omnipath
NGFR,IRAK1,omnipath
CASP8,IKBKB,omnipath
SYK,TLR4,omnipath
SIGIRR,MYD88,omnipath
SYK,MYD88,omnipath
PRKCZ,IRAK1,omnipath
YWHAQ,RAF1,omnipath
BTK,FAS,omnipath
TLR3,MAP3K7,omnipath
HSP90AA1,BIRC5,omnipath
CDH1,PIP5K1C,omnipath
MET,CTNNB1,omnipath
CTNNB1,MET,omnipath
CTNNA1,PIK3R1,omnipath
TP53,CDKN2A,omnipath
TNFSF10,CASP8,omnipath
CTNND1,PIP5K1C,omnipath
CASP8,CHUK,omnipath
LCK,PIK3CG,omnipath
CXCR4,PIK3CG,omnipath
ERBB2,JUP,omnipath
JAK1,PLCG2,omnipath
JAK2,PLCG2,omnipath
JAK1,PLA2G4A,omnipath
CLEC1B,SYK,omnipath
FLT1,STAT3,omnipath
SYK,FCGR1A,omnipath
IL2RG,JAK2,omnipath
PTPN6,TYK2,omnipath
PTPN6,IFNAR1,omnipath
DNAJA3,IKBKB,omnipath
TYK2,PTAFR,omnipath
IGF1R,STAT3,omnipath
SRC,STAT6,omnipath
ARRB2,MAPK10,omnipath
FADD,MYD88,omnipath
EGFR,CASP1,omnipath
LPAR2,TRIP6,omnipath
CASP8,HDAC7,omnipath
SERPING1,C1S,omnipath
CASP8,APP,omnipath
TGFBR1,MAP3K20,omnipath
CISH,GHR,omnipath
AXL,PIK3R3,omnipath
PRKCZ,PARD6B,omnipath
PRKCI,PARD6B,omnipath
PRKCI,PARD6A,omnipath
PRKCI,PARD6G,omnipath
PRKCZ,C1QBP,omnipath
AXL,CBL,omnipath
PRKCZ,RPS6KB1,omnipath
PIK3R1,PRKCZ,omnipath
PIK3R1,PDPK1,omnipath
TNF,CHUK,omnipath
JAK1,MAP3K5,omnipath
CXCL8,MMP9,omnipath
GZMB,CASP8,omnipath
GZMB,CASP10,omnipath
SPARC,PDGFB,omnipath
GZMB,CASP9,omnipath
SNCA,MAPK3,omnipath
GZMB,MCL1,omnipath
TNFRSF10A,CASP8,omnipath
TNFRSF10B,CASP8,omnipath
PDGFRB,TNK2,omnipath
TGFBR1,XIAP,omnipath
YWHAQ,MAP3K5,omnipath
JAK2,DNAJA3,omnipath
DNAJA3,JAK2,omnipath
MUC1,LGALS3,omnipath
IL37,IL18R1,omnipath
SRC,FGFR2,omnipath
ESR1,IGF1R,omnipath
IGF1R,ESR1,omnipath
CD14,TLR3,omnipath
LYN,CSNK2B,omnipath
LYN,TYK2,omnipath
ELANE,MMP9,omnipath
TYROBP,KLRD1,omnipath
CXCR4,PPIA,omnipath
PPIA,CXCR4,omnipath
JAK2,CXCR4,omnipath
CXCR4,JAK2,omnipath
F2,FGG,omnipath
EGFR,LYN,omnipath
LYN,EGFR,omnipath
CCL22,CCR7,omnipath
TRAF2,RIPK2,omnipath
SYK,SELPLG,omnipath
PRKCI,SELL,omnipath
PTK2,SELE,omnipath
CA2,SLC9A1,omnipath
SRC,THRB,omnipath
TYK2,EIF2AK2,omnipath
GRK5,TBXA2R,omnipath
LYN,MS4A2,omnipath
IL18,PRTN3,omnipath
IL33,IL1RAP,omnipath
ADRB2,GNAI3,omnipath
SRC,ADRB2,omnipath
RET,CBL,omnipath
CBL,RET,omnipath
YWHAQ,BRAF,omnipath
LYN,GP6,omnipath
TNFRSF14,TRAF2,omnipath
EGFR,PDCD6IP,omnipath
PDCD6IP,EGFR,omnipath
CCN2,FN1,omnipath
HTR6,FYN,omnipath
PRKCZ,PARD6G,omnipath
FGFR1,CTNNB1,omnipath
CTNNB1,FGFR1,omnipath
CTNNB1,PTPRJ,omnipath
PIK3R1,MAPK8,omnipath
THBS1,FN1,omnipath
S100A4,MDM2,omnipath
NTRK1,PIK3R1,omnipath
MET,DNAJA3,omnipath
CTNNA1,EGFR,omnipath
SYK,FLT3,omnipath
SRC,PIK3R3,omnipath
PTK2,PIK3R3,omnipath
EGFR,JUP,omnipath
JUP,EGFR,omnipath
TYK2,HNRNPK,omnipath
TMPRSS6,HJV,omnipath
HLA-F,KIR2DS4,omnipath
PCOLCE,BMP1,omnipath
TGFBR1,CLU,omnipath
TGFBR2,CLU,omnipath
EPOR,INPP5D,omnipath
MET,INPPL1,omnipath
TIMP1,MMP9,omnipath
HGF,FN1,omnipath
ERBB2,PTK2,omnipath
PTK2,ERBB2,omnipath
SERPINE1,PLAU,omnipath
EGFR,CYTH2,omnipath
PTK2,NEO1,omnipath
NEO1,PTK2,omnipath
BMPR1A,ZMYND11,omnipath
FGFR1,FDPS,omnipath
CDK4,CDC7,omnipath
FSTL1,TGFB1,omnipath
CBL,PIK3R3,omnipath
TGFBR1,BMPR2,omnipath
APP,NOS3,omnipath
TBXA2R,GNB1,omnipath
GNB1,TBXA2R,omnipath
EPHA2,PIK3R1,omnipath
ERBB2,PTK2B,omnipath
TIMP1,MMP2,omnipath
PRKCI,SMG1,omnipath
CTNND1,PSEN1,omnipath
PSEN1,CTNND1,omnipath
BCR,CRKL,omnipath
CRKL,BCR,omnipath
TNC,FN1,omnipath
CSF1R,CBL,omnipath
CBL,CSF1R,omnipath
PDGFRA,CRKL,omnipath
FGFR1,CREBBP,omnipath
LCK,STAT3,omnipath
GNB1,GNAS,omnipath
PDGFRA,PIK3R1,omnipath
PIK3R1,FASLG,omnipath
ERBB4,DLG1,omnipath
PTPN6,LAT,omnipath
MAPT,TUBB3,omnipath
DDR1,RGS2,omnipath
LYN,PDE4D,omnipath
CDK4,SETDB1,omnipath
CSF1R,PIK3R1,omnipath
SRC,ESR2,omnipath
THBS1,MMP2,omnipath
IGFBP3,EGFR,omnipath
CBL,FLT1,omnipath
HSP90AA1,MOS,omnipath
TIMP3,ADAMTS4,omnipath
HSPG2,VEGFA,omnipath
ERBB2,CD82,omnipath
MUC4,ERBB2,omnipath
TGFBR2,CD44,omnipath
MST1R,YES1,omnipath
ERBB4,CD44,omnipath
TYRO3,YES1,omnipath
KIT,PTPRO,omnipath
FLT1,PLCG2,omnipath
LYN,CD36,omnipath
LYN,GRIA3,omnipath
SRC,CD59,omnipath
LYN,CD24,omnipath
LYN,PDE4A,omnipath
LYN,PRKCQ,omnipath
LYN,CASP3,omnipath
LYN,HNRNPK,omnipath
LYN,NPHS1,omnipath
CBL,TYK2,omnipath
TYK2,CBL,omnipath
EPHB6,CBL,omnipath
SLPI,ELANE,omnipath
TYK2,PIK3R1,omnipath
CD4,PIK3R1,omnipath
MST1R,PIK3R1,omnipath
TIE1,PIK3R1,omnipath
PDGFRB,PIK3CA,omnipath
PIK3CA,PRKCD,omnipath
IRS4,PIK3CA,omnipath
MST1R,PLCG1,omnipath
DDR1,PLCG1,omnipath
PLG,PLAU,omnipath
SERPINE1,PLAT,omnipath
PLAT,MAPK1,omnipath
PLAU,PLAT,omnipath
PLAT,MAPK3,omnipath
SERPINA5,PLAT,omnipath
PDGFRB,ITGB3,omnipath
PDGFRB,S1PR1,omnipath
PF4,PROC,omnipath
PDGFRA,ITGB3,omnipath
PDGFRA,ITGAV,omnipath
SRC,CD36,omnipath
TTR,APOA1,omnipath
PCNA,CDK6,omnipath
SOCS2,PRLR,omnipath
SERPINA5,KLK3,omnipath
F2,PROC,omnipath
PTPN6,IL6ST,omnipath
PTPN6,GHR,omnipath
F2,F9,omnipath
F2,CPB2,omnipath
F2,F11,omnipath
F2,PLAU,omnipath
TYK2,CRKL,omnipath
TYK2,PRMT5,omnipath
CTNND1,FER,omnipath
EPHA8,PIK3CG,omnipath
TYROBP,ZAP70,omnipath
GMFB,MAPK1,omnipath
SRC,PRKCE,omnipath
SRC,PRKCZ,omnipath
PRKCZ,SRC,omnipath
PRKCZ,CASP3,omnipath
PRKCZ,DAPK3,omnipath
PRKCZ,IRS4,omnipath
PRKCZ,ADCY5,omnipath
PRKCZ,FEZ1,omnipath
SFTPA1,SFTPA2,omnipath
EPHB2,AQP1,omnipath
GRK2,ARRB1,omnipath
GRK5,RHO,omnipath
ERBB3,SOS1,omnipath
CD28,CD247,omnipath
CD4,CD28,omnipath
CD28,CD4,omnipath
PRKCZ,BTK,omnipath
SERPINA5,THBD,omnipath
TGFB1,THBS1,omnipath
THBS1,TGFB1,omnipath
TTN,MYBPC3,omnipath
MST1R,SRC,omnipath
SRC,TYRO3,omnipath
SRC,SLC9A2,omnipath
SRC,TUB,omnipath
SRC,NPHS1,omnipath
SRC,GUCY2C,omnipath
SRC,PDE6G,omnipath
SRC,SH3BP1,omnipath
SRC,KCNQ5,omnipath
SRC,CEACAM3,omnipath
MAPK15,SRC,omnipath
ERBB3,AGTR2,omnipath
ERBB3,ERBB4,omnipath
PTK2,ERBB3,omnipath
ERBB3,RGS4,omnipath
ERBB3,PTGES3,omnipath
ERBB3,CD82,omnipath
TGFB2,TGFB1,omnipath
FMOD,TGFB1,omnipath
TGFBR1,AMHR2,omnipath
TGFBR1,BMPR1B,omnipath
KDR,PLCG2,omnipath
NTRK1,CAV1,omnipath
NTRK3,IRAK1,omnipath
GNA13,CDH1,omnipath
VTN,VEGFA,omnipath
SERPING1,C1R,omnipath
APOC2,LPL,omnipath
GUCA1B,GUCY2F,omnipath
ACVR2B,IGSF1,omnipath
NPPA,MME,omnipath
FAP,DPP4,omnipath
BTK,GNAQ,omnipath
BTK,CAV1,omnipath
SRC,AXL,omnipath
AXL,SRC,omnipath
GRK5,AVPR2,omnipath
ACTN1,PLD2,omnipath
LCK,CD48,omnipath
EPHB4,GRIN1,omnipath
ITGB2,CD82,omnipath
CD82,ITGB2,omnipath
DBNL,SYK,omnipath
MST1R,HYAL2,omnipath
HYAL2,MST1R,omnipath
GUCA1B,GUCY2D,omnipath
GUCY2D,RGS9,omnipath
GRK2,FSHR,omnipath
GRK2,PRKCB,omnipath
GRK2,RHO,omnipath
GRK5,AVPR1B,omnipath
GRK2,GNAQ,omnipath
GRK2,CAV1,omnipath
GRK2,PIK3CG,omnipath
GRK2,CCR4,omnipath
ARF6,PIP5K1A,omnipath
SRC,ADRB3,omnipath
RELN,DAB1,omnipath
EPHB2,RYK,omnipath
EPHB3,RYK,omnipath
IL16,CASP3,omnipath
PTK2,CSPG4,omnipath
PTK2,CCR5,omnipath
PTK2,GSK3B,omnipath
PTK2,EFS,omnipath
PTK2,KCNMA1,omnipath
FYN,MS4A1,omnipath
MERTK,BMPR2,omnipath
GRK5,AVPR1A,omnipath
GRK5,CAV1,omnipath
GRK5,DLGAP2,omnipath
BMP3,TGFB1,omnipath
IGSF1,ACVR1,omnipath
EPHB2,GRIN1,omnipath
CAV1,NEU3,omnipath
ADCY5,PRKACA,omnipath
SERPINA5,ACR,omnipath
TRAF2,MAPK9,omnipath
FGFR4,CDH2,omnipath
TRAF2,MAP4K5,omnipath
CDH2,PIK3R1,omnipath
CRKL,DAB1,omnipath
CD244,LAT,omnipath
TTN,CALM1,omnipath
LRP8,DAB1,omnipath
FGFR2,CACNA1D,omnipath
PORCN,WNT6,omnipath
NCSTN,BACE1,omnipath
NECTIN1,PARD3,omnipath
NECTIN3,PARD3,omnipath
ACVR2A,IGSF1,omnipath
ACVR2A,TGFBR3,omnipath
ACVR2A,MAGI2,omnipath
PTPN6,CTNNB1,omnipath
TGFBR1,CTNNB1,omnipath
IL2RA,STAT3,omnipath
CTSB,PLAU,omnipath
KNG1,CTSG,omnipath
IL6R,STAT3,omnipath
CTSL,PLAU,omnipath
MET,STAT3,omnipath
FYN,NCAM1,omnipath
PRNP,NCAM1,omnipath
PTPN11,KIR2DL5A,omnipath
PTPRM,CTNNB1,omnipath
SRC,PPARD,omnipath
BACE1,SELPLG,omnipath
CTNNA1,DLG1,omnipath
MET,CNR1,omnipath
CTSL,CD74,omnipath
BCR,ABL2,omnipath
ACVRL1,XIAP,omnipath
CGN,ARHGEF2,omnipath
CRYAB,BCL2L1,omnipath
BCR,PLCG1,omnipath
CDK4,BMPR1B,omnipath
BMPR1B,STUB1,omnipath
CDK4,TGFBR1,omnipath
TGFBR1,CUL5,omnipath
TGFBR1,GNA13,omnipath
PRKCI,MBP,omnipath
PDGFRB,PIK3R2,omnipath
PDGFRB,PIK3R3,omnipath
TGFBR1,RAB13,omnipath
TGFBR1,RRH,omnipath
TGFBR1,SAMD8,omnipath
TGFBR1,STUB1,omnipath
CSF1R,INPP5D,omnipath
CSF1R,INPPL1,omnipath
MET,INPP5D,omnipath
SRC,GJB1,omnipath
FYN,FCER2,omnipath
IGF1R,PIK3R2,omnipath
PRNP,CSNK2A1,omnipath
CTSB,SPHK1,omnipath
IL23R,STAT3,omnipath
FN1,ADAMTS4,omnipath
ERBB2,ITGA5,omnipath
FGFR2,ITGA5,omnipath
FLT4,ITGA5,omnipath
CAV1,BSG,omnipath
GRK5,CHRM2,omnipath
GUCA1A,GUCY2D,omnipath
WNK4,CLDN1,omnipath
WNK4,CLDN2,omnipath
WNK4,CLDN3,omnipath
WNK4,CLDN4,omnipath
KDR,P2RY2,omnipath
SRC,P2RY2,omnipath
SRC,CNTNAP1,omnipath
CALR,LPL,omnipath
GNB1,CACNA1A,omnipath
F2RL2,F2RL3,omnipath
JAK2,PKD1,omnipath
ERBB3,PTK2B,omnipath
FGFR3,PTK2B,omnipath
TRAF4,MAP3K4,omnipath
ACTA1,CTTN,omnipath
EPHB6,CRKL,omnipath
FGFR3,SLC25A6,omnipath
BCR,UNC119,omnipath
DDR1,TTR,omnipath
DDR1,TM4SF1,omnipath
TGFB1,COL2A1,omnipath
MMP7,MMP1,omnipath
MMP14,SDC1,omnipath
CLDN1,MMP2,omnipath
FN1,MMP9,omnipath
PLG,MMP9,omnipath
THBS1,MMP9,omnipath
TIMP3,MMP9,omnipath
CSF1,TNF,omnipath
LYN,MME,omnipath
RET,PRKAR2A,omnipath
SRC,EFNB2,omnipath
GRK2,AGTR1,omnipath
GRK5,AGTR1,omnipath
EPHB2,SDC2,omnipath
LYN,CSF2RA,omnipath
EPHA4,FGFR1,omnipath
EPHA4,FGFR2,omnipath
IFNG,TNF,omnipath
PTPN11,IFNGR1,omnipath
EPHB2,PTK2,omnipath
CXCR4,STAT3,omnipath
JAK1,CXCR4,omnipath
KDR,HSP90AA1,omnipath
KDR,ITGB3,omnipath
KDR,GNA11,omnipath
KDR,GNAQ,omnipath
FLT1,NRP2,omnipath
KDR,CAV1,omnipath
CAV1,KDR,omnipath
FLT1,CTNNB1,omnipath
KDR,BMX,omnipath
FLT1,FYN,omnipath
FLT1,YES1,omnipath
CXCR4,GNA13,omnipath
FLT1,PTK2B,omnipath
JAK1,CCR1,omnipath
FLT1,PTK2,omnipath
PTK2,FLT1,omnipath
JAK1,CCR5,omnipath
CCR5,GNAQ,omnipath
FLT4,PTK2,omnipath
PTK2,FLT4,omnipath
FYN,KDR,omnipath
KDR,CTNNB1,omnipath
CSF1R,SOS1,omnipath
AGTR1,PLCG1,omnipath
CXCR2,GNAI3,omnipath
PDGFRB,STAT3,omnipath
PDGFRA,STAT3,omnipath
LCK,IFNAR1,omnipath
AXL,IL2RG,omnipath
AXL,IL15RA,omnipath
CCN2,TGFB1,omnipath
ELANE,CSF3R,omnipath
EGFR,FAS,omnipath
FAS,EGFR,omnipath
EPOR,CBL,omnipath
CBL,EPOR,omnipath
EPOR,PLCG1,omnipath
MST1R,EPOR,omnipath
IGF1R,ITGB1,omnipath
LCK,CSF3R,omnipath
LCK,CSF2RB,omnipath
HGF,PLAU,omnipath
INSR,JAK1,omnipath
INSR,CAV3,omnipath
SOCS2,INSR,omnipath
IL3,PIK3CA,omnipath
JAK1,PDGFRB,omnipath
PDGFRA,JAK1,omnipath
JAK1,PDGFRA,omnipath
JAK2,PDGFRB,omnipath
PDGFRB,JAK2,omnipath
JAK2,MST1R,omnipath
LCK,ESR2,omnipath
MET,PLCG1,omnipath
MET,CASP3,omnipath
PDGFRB,YES1,omnipath
KIT,CISH,omnipath
LYN,PILRB,omnipath
PDGFRB,TYK2,omnipath
PDGFRB,ARAF,omnipath
PRKCZ,MAP2K1,omnipath
PRKCI,MAP2K1,omnipath
PTPN11,PIK3CG,omnipath
FGFR2,PTK2B,omnipath
EPHA2,CDH5,omnipath
PRKCZ,GSK3A,omnipath
NTRK1,MAPK3,omnipath
NTRK1,DNAJA3,omnipath
PRKCI,CHUK,omnipath
EPHB2,SDCBP,omnipath
CASP8,RALBP1,omnipath
ADAM10,DLL1,omnipath
ADAM19,TNFSF11,omnipath
BCR,SRC,omnipath
SRC,BCR,omnipath
TGFBR1,KCNK18,omnipath
TGFBR2,KCNK18,omnipath
TGFBR1,RGS19,omnipath
FYN,PRKCE,omnipath
PRKCZ,FYN,omnipath
MAPK15,NR3C1,omnipath
CDK4,BIRC5,omnipath
CDK4,NCOA2,omnipath
JAK2,PPIA,omnipath
CDK4,PRKAR1A,omnipath
LYN,CTLA4,omnipath
SDC2,EZR,omnipath
FYN,PTPRZ1,omnipath
KIT,CSF2RA,omnipath
EPHA4,FGFR4,omnipath
PTK2,GZMB,omnipath
PRKCZ,CASP6,omnipath
PRKCZ,CASP8,omnipath
PRKCZ,CASP7,omnipath
F2,GP5,omnipath
PLG,MMP3,omnipath
MMP8,ACAN,omnipath
BCR,IGSF21,omnipath
FYN,CD55,omnipath
LCK,CD55,omnipath
FGFR3,CTSK,omnipath
CTNND2,SPHK1,omnipath
DRD2,SLC6A3,omnipath
CMTM8,EGFR,omnipath
ERBB2,PIK3C2B,omnipath
PDGFRB,PIK3C2B,omnipath
ERBIN,RAF1,omnipath
EGF,GRK2,omnipath
PTPN13,FADD,omnipath
LYN,SPHK1,omnipath
SERPINE1,ELANE,omnipath
THBS1,ELANE,omnipath
ELANE,THBS1,omnipath
TLN1,ITGA2B,omnipath
ITGA4,PRKAR1A,omnipath
FYN,CD48,omnipath
CBL,IGF1R,omnipath
TGFBR1,MAP3K7,omnipath
EGFR,ITGA5,omnipath
EGFR,TJP1,omnipath
EGFR,CAV3,omnipath
EGFR,CD82,omnipath
EGFR,DEGS1,omnipath
TP53,ESR1,omnipath
FYN,FAS,omnipath
LCK,FAS,omnipath
LCK,FASLG,omnipath
SRC,FASLG,omnipath
PTPN13,FASLG,omnipath
FN1,CXCL12,omnipath
CXCL12,FN1,omnipath
FLT4,ITGB1,omnipath
FGFR1,SOS1,omnipath
FGFR1,IL17RD,omnipath
IL17RD,FGFR1,omnipath
LYN,FOLR1,omnipath
FYN,JAK2,omnipath
FYN,MCAM,omnipath
FYN,RAF1,omnipath
CSF1R,FYN,omnipath
EPHA8,FYN,omnipath
FYN,ITK,omnipath
FYN,TUBA4A,omnipath
FYN,TYRO3,omnipath
FYN,CASP3,omnipath
FYN,HNRNPK,omnipath
EPHB3,FYN,omnipath
FYN,CNTN1,omnipath
FYN,CTNND2,omnipath
FYN,GP6,omnipath
S100A1,GFAP,omnipath
SRC,GFAP,omnipath
LYN,CSF3R,omnipath
ARF1,PIP5K1A,omnipath
SYK,CSF3R,omnipath
IGF1R,GNAI1,omnipath
HTR2A,GNA11,omnipath
GNAS,GNAS,omnipath
GNAS,ADCY6,omnipath
LYN,IL7R,omnipath
ADRA1B,GNA11,omnipath
FCGR2A,LAT,omnipath
LYN,FCAR,omnipath
SYK,MS4A2,omnipath
LYN,FCER1G,omnipath
IGF1R,JAK1,omnipath
IGF1R,CRKL,omnipath
INSR,PTPRC,omnipath
INSR,RAF1,omnipath
NTRK3,HTR2A,omnipath
JAK1,RAF1,omnipath
JAK1,PRMT5,omnipath
JAK2,BCR,omnipath
BCR,JAK2,omnipath
PSEN1,ERN1,omnipath
ERBB2,JAK2,omnipath
JAK2,YES1,omnipath
JAK2,LYN,omnipath
JAK2,HTR2A,omnipath
JAK2,TUB,omnipath
JAK2,PTK2B,omnipath
JAK2,CCR5,omnipath
CCR5,JAK2,omnipath
JAK2,IL12RB2,omnipath
JAK2,HSPA8,omnipath
IL6R,SRC,omnipath
SRC,IL6R,omnipath
AREG,MMP9,omnipath
PTPN6,BCR,omnipath
BCR,BLK,omnipath
BCR,MAP4K5,omnipath
PTPN6,LIFR,omnipath
FCER2,ITGB2,omnipath
PTPRC,CD4,omnipath
PTPRC,SEMA4D,omnipath
ANXA2,PLAT,omnipath
TFPI,F10,omnipath
RIMS1,STX1A,omnipath
LCK,CD2,omnipath
LCK,THY1,omnipath
LCK,TUB,omnipath
LCK,CCR5,omnipath
LCK,PLD2,omnipath
LCK,BCAR1,omnipath
LCK,CTNND2,omnipath
LCK,NEDD9,omnipath
LCK,KIR2DL3,omnipath
ADAMTS1,ACAN,omnipath
ERBB2,MUC1,omnipath
ERBB3,MUC1,omnipath
ERBB4,MUC1,omnipath
MAPK15,MBP,omnipath
NGFR,NTRK3,omnipath
NTRK3,NGFR,omnipath
NGFR,NTRK2,omnipath
GRK5,TACR1,omnipath
APLP1,PRNP,omnipath
SNCA,PRKCE,omnipath
SNCA,TH,omnipath
EGFR,AGTR1,omnipath
JAK2,AGTR1,omnipath
PRKCZ,NCL,omnipath
LEP,PRKAA2,omnipath
FYN,CD19,omnipath
SYK,CD19,omnipath
PRKCZ,RAF1,omnipath
CSF1R,YES1,omnipath
CSF1R,LYN,omnipath
CSF1R,PIK3R2,omnipath
FYN,CD44,omnipath
PORCN,WNT1,omnipath
LCK,CD44,omnipath
ERBB2,SOS1,omnipath
ERBB2,CAV1,omnipath
TNF,AQP3,omnipath
PIK3R1,TXK,omnipath
TGFB1,P4HB,omnipath
GNA11,PLA2G6,omnipath
INHA,ACVR1C,omnipath
AMH,BMPR1A,omnipath
BMP2,ACVRL1,omnipath
BMP4,ACVRL1,omnipath
BMP5,ACVRL1,omnipath
BMP6,ACVRL1,omnipath
BMP7,ACVRL1,omnipath
BMP8A,ACVRL1,omnipath
BMP8A,ACVR1,omnipath
BMP8B,ACVRL1,omnipath
GDF2,BMPR1B,omnipath
GDF2,BMPR1A,omnipath
PI3,CELA2A,omnipath
CSF3,CSF2RB,omnipath
GDF1,BMPR1B,omnipath
GDF1,TGFBR1,omnipath
GDF1,ACVR1C,omnipath
GDF10,BMPR1B,omnipath
GDF10,ACVR2A,omnipath
GDF10,BMPR1A,omnipath
GDF10,TGFBR1,omnipath
GDF10,ACVR1C,omnipath
GDF3,BMPR1B,omnipath
GDF3,ACVR2A,omnipath
GDF3,BMPR1A,omnipath
GDF3,ACVR1B,omnipath
GDF3,TGFBR1,omnipath
GDF3,ACVR2B,omnipath
GDF3,BMPR2,omnipath
GDF3,ACVR1C,omnipath
GDF7,BMPR1B,omnipath
GDF7,ACVR1B,omnipath
GDF7,TGFBR1,omnipath
GDF7,ACVR2B,omnipath
GDF7,ACVR1C,omnipath
GDF9,ACVR1B,omnipath
GDF9,ACVR2B,omnipath
GDF9,ACVR1C,omnipath
GUCA1A,GUCY2F,omnipath
IL37,IL18RAP,omnipath
IL1RN,IL1RAP,omnipath
IL17B,IL17RA,omnipath
IL27,IL6ST,omnipath
IL1RN,IL2RG,omnipath
IL1RN,IL2RA,omnipath
IL1RN,IL2RB,omnipath
IL36A,IL1RAP,omnipath
IL36B,IL1RAP,omnipath
IL36G,IL1RAP,omnipath
IL36RN,IL1RAP,omnipath
CGB5,SIRPA,omnipath
LY6G5C,PGAP6,omnipath
CD109,TGFB1,omnipath
DBH,ADRA2C,omnipath
DBH,ADRB2,omnipath
DBH,ADRB3,omnipath
DBH,ADRA1A,omnipath
DBH,ADRA1B,omnipath
DBH,ADRA1D,omnipath
DBH,ADRA2A,omnipath
DBH,ADRA2B,omnipath
DBH,ADRB1,omnipath
DBH,GPR161,omnipath
TH,DRD1,omnipath
TH,DRD2,omnipath
TH,DRD3,omnipath
TH,DRD4,omnipath
TH,DRD5,omnipath
ACP6,HEXIM1,omnipath
HPGDS,PTGDR,omnipath
PTGS2,PTGFR,omnipath
CYP11A1,PAQR3,omnipath
TYROBP,CD44,omnipath
CER1,WNT1,omnipath
SFRP4,WNT1,omnipath
SFRP5,WNT1,omnipath
WIF1,WNT1,omnipath
CER1,WNT3A,omnipath
SFRP4,WNT3A,omnipath
SFRP5,WNT3A,omnipath
CER1,WNT5A,omnipath
SFRP4,WNT5A,omnipath
SFRP5,WNT5A,omnipath
CER1,WNT6,omnipath
SFRP1,WNT6,omnipath
SFRP2,WNT6,omnipath
FRZB,WNT6,omnipath
SFRP4,WNT6,omnipath
SFRP5,WNT6,omnipath
WIF1,WNT6,omnipath
ADGRE5,LPAR1,omnipath
ADGRE5,LPAR2,omnipath
ADGRE5,LPAR3,omnipath
FGFR2,MAPK1,omnipath
TYR,ESR1,omnipath
PDGFRB,EZR,omnipath
IL1RN,IL1A,omnipath
CD40LG,MAP3K1,omnipath
IL1RN,MYD88,omnipath
PIK3CA,AKT3,omnipath
PTK2,NCOA1,omnipath
AFDN,CTNND1,omnipath
WNT16,FZD10,omnipath
ROR1,FZD10,omnipath
RYK,FZD10,omnipath
RNF43,FZD10,omnipath
ZNRF3,FZD10,omnipath
GDF7,AMHR2,omnipath
THBS1,LTBP1,omnipath
INHBA,TGFB1,omnipath
LEFTY1,TGFB1,omnipath
KDR,PIK3CA,omnipath
CISH,STAT3,omnipath
JAK1,PIK3CA,omnipath
JAK2,PIK3CA,omnipath
TRAF2,MAP4K4,omnipath
CD40LG,MAP4K4,omnipath
CD40LG,BIRC2,omnipath
CD40LG,PIK3CA,omnipath
ADCY1,PRKACA,omnipath
PIK3CA,PTEN,omnipath
PDGFA,EGFR,omnipath
INS,EGFR,omnipath
FCER1A,FYN,omnipath
FCER1A,SYK,omnipath
GNAI1,PLCB1,omnipath
GNAI1,NRAS,omnipath
GNAI1,PIK3CA,omnipath
EDN1,CHRM1,omnipath
GNAI1,NOS3,omnipath
MAGI1,PTEN,omnipath
PIK3CA,MTOR,omnipath
ANP32B,TNFRSF17,omnipath
CCL1,CCR10,omnipath
ADAM11,CCR4,omnipath
CCL8,CCR10,omnipath
CCL13,CCR10,omnipath
ASRGL1,CCR10,omnipath
NAT10,CCR10,omnipath
